investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,bics_sector,valid_input,direct_holding,financial_sector,sectors_with_assets,has_assets_in_fin_sector,flag
UNPRI,European Portfolio,6964,TW0002880002,6480362.780342748,Hua Nan Financial Holdings Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6965,TW0002881000,2717577.2214160683,Fubon Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6966,TW0002882008,2885535.5267523844,Cathay Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6967,TW0002883006,1062852.1584300841,China Development Financial Holding Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6968,TW0002884004,4683499.360542157,E.Sun Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6969,TW0002885001,1679030.2632371401,Yuanta Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6970,TW0002886009,5787403.676910372,Mega Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6971,TW0002887007,1215263.1123155162,Taishin Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6972,TW0002888005,1832680.0869564002,Shin Kong Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6973,TW0002889003,728272.5765856201,Waterland Financial Holdings C,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6974,TW0002890001,1251058.081167312,Sinopac Financial Holdings Co,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6975,TW0002891009,3610933.5946827005,Ctbc Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6976,TW0002892007,9929471.456956524,First Financial Holding Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6977,TW0002897006,102706.338909372,O-Bank Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6978,TW0002903002,566899.18989066,Far Eastern Department Stores,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6979,TW0002905007,279080.48644462804,Mercuries & Associates Holding Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6980,TW0002908001,210864.118388616,Test Rite International Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6981,TW0002912003,4880556.124811136,President Chain Store Corp,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6982,TW0002913001,323943.27986829606,Taiwan Tea Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6983,TW0002915006,695867.7094225561,Ruentex Industries Ltd,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6984,TW0003005005,428647.92925191607,Getac Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6985,TW0003006003,342771.20823528,Elite Semiconductor Memory Tec,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6986,TW0003008009,4339043.950614517,Largan Precision Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6987,TW0003010005,111262.703458104,Wah Lee Industrial Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6988,TW0003017000,151527.522936372,Asia Vital Components Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6989,TW0003019006,598387.56202236,Asia Optical Co Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6990,TW0003022000,81996.857608776,Iei Integration Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6991,TW0003023008,711870.725257692,Sinbon Electronics Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6992,TW0003026001,416988.70722946804,Holy Stone Enterprise Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6993,TW0003030003,95885.83868160001,Test Research Inc,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6994,TW0003034005,1096443.1995458042,Novatek Microelectronics Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6995,TW0003035002,364553.205705612,Faraday Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6996,TW0003036000,518982.10186416004,Wt Microelectronics Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6997,TW0003037008,1348574.3924075281,Unimicron Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6998,TW0003042008,426261.11581059603,Txc Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,6999,TW0003044004,1432585.0592791322,Tripod Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7000,TW0003045001,8824894.493163938,Taiwan Mobile Co Ltd,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7001,TW0003081006,618813.932118228,Landmark Optoelectronics Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7002,TW0003105003,834097.271757288,Win Semiconductors Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7003,TW0003152005,352464.150613212,Advanced Ceramic X Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7004,TW0003189007,406301.775877272,Kinsus Interconnect Technology,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7005,TW0003227005,498923.569683924,Pixart Imaging Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7006,TW0003231007,727108.100936976,Wistron Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7007,TW0003260006,398985.31441494,A-Data Technology Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7008,TW0003264008,158572.238972268,Ardentec Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7009,TW0003293007,624822.2958244081,International Games System Co,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7010,TW0003324000,161545.939874484,Auras Technology Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7011,TW0003374005,362727.448410888,Xintec Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7012,TW0003376000,559736.6830615561,Shin Zu Shing Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7013,TW0003406005,1099587.3871224,Genius Electronic Optical Co L,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7014,TW0003413001,124764.21481642801,Foxsemicon Integrated Technology Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7015,TW0003443008,514810.86123099603,Global Unichip Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7016,TW0003481008,1544304.46037406,Innolux Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7017,TW0003529004,618747.80395362,Ememory Technology Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7018,TW0003532008,109343.95343190001,Formosa Sumco Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7019,TW0003533006,613148.6082659521,Lotes Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7020,TW0003563003,312845.113992444,Machvision Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7021,TW0003576005,413606.87156131206,United Renewable Energy Co Ltd,Equity,Energy,TRUE,TRUE,Other,Oil&Gas + Power,FALSE,Included in analysis
UNPRI,European Portfolio,7022,TW0003596003,143424.756266748,Arcadyan Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7023,TW0003630000,79528.417214268,Newmax Technology Co Ltd,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7024,TW0003653002,187847.38409474402,Jentech Precision Industrial Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7025,TW0003682001,502661.87748942006,Asia Pacific Telecom Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7026,TW0003702007,3174260.3927040603,Wpg Holdings Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7027,TW0003703005,56377.360086036,Continental Holdings Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7028,TW0003705000,95824.87677985201,Yungshin Global Holding Corp,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7029,TW0003706008,601520.383820664,Mitac Holdings Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7030,TW0003711008,2443447.0480438923,Ase Technology Holding Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7031,TW0004105002,475799.37712256407,Tty Biopharm Co Ltd,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7032,TW0004123005,405568.166551152,Center Laboratories Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7033,TW0004147004,433306.865099064,Taimed Biologics Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7034,TW0004162003,173760.01852809603,Pharmaengine Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7035,TW0004174008,422287.22641868406,Obi Pharma Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7036,TW0004414008,208273.75419061203,Roo Hsing Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7037,TW0004438007,96393.16569445201,Quang Viet Enterprise Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7038,TW0004532007,249718.54810610402,Rechi Precision Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7039,TW0004551007,75282.78239592,Global Pmx Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7040,TW0004736004,69691.852728828,Taidoc Technology Corp,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7041,TW0004766001,95442.573328212,Nan Pao Resins Chemical Co Ltd,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7042,TW0004904008,7568443.866823357,Far Eastone Telecommunications Co Ltd,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7043,TW0004915004,620022.837627468,Primax Electronics Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7044,TW0004919006,53053.386561912004,Nuvoton Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7045,TW0004938006,1098125.33473302,Pegatron Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7046,TW0004968003,102133.916984484,Richwave Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7047,TW0005007009,66587.96200254,San Shing Fastech Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7048,TW0005269005,482434.925139948,Asmedia Technology Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7049,TW0005274005,608167.2976163401,Aspeed Technology Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7050,TW0005287007,56190.34137050401,Addcn Technology Co Ltd,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7051,TW0005306005,217496.56664828403,Kmc Kuei Meng International Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7052,TW0005347009,666997.599308304,Vanguard International Semicon,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7053,TW0005371009,411291.35254746006,Coretronic Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7054,TW0005388003,500529.24418081203,Sercomm Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7055,TW0005425003,336336.111216864,Taiwan Semiconductor Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7056,TW0005434005,493584.75364440004,Topco Scientific Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7057,TW0005469001,142130.090794032,Hannstar Board Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7058,TW0005478002,69424.24031268,Soft-World International Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7059,TW0005483002,1270678.51425702,Sino-American Silicon Products Inc,Equity,Technology,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,7060,TW0005522007,513829.271287596,Farglory Land Development Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7061,TW0005530000,112684.45899717601,Lung Yen Life Service Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7062,TW0005531008,43022.570592936005,Shining Building Business Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7063,TW0005534002,390754.42442638805,Chong Hong Construction Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7064,TW0005820005,177429.098411268,Jih Sun Financial Holdings Co,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7065,TW0005876007,1492497.17641398,Shanghai Commercial & Savings,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7066,TW0005880009,7593189.232670184,Taiwan Cooperative Financial H,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7067,TW0005904007,606493.4284497,Poya International Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7068,TW0006005002,604249.2038633161,Capital Securities Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7069,TW0006116007,533563.362160224,Hannstar Display Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7070,TW0006120009,68264.930926896,Darwin Precisions Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7071,TW0006121007,1330911.9729417602,Simplo Technology Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7072,TW0006146004,396858.88062176405,Sporton International Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7073,TW0006147002,1025028.9147794521,Chipbond Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7074,TW0006153000,376669.12536488404,Career Technology Mfg. Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7075,TW0006176001,1341766.2912106202,Radiant Opto-Electronics Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7076,TW0006182009,478960.09674031206,Wafer Works Corp,Equity,Technology,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,7077,TW0006188006,85983.14603155201,Quanta Storage Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7078,TW0006202005,158217.83334007201,Holtek Semiconductor Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7079,TW0006206006,93723.241048404,Flytech Technology Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7080,TW0006213002,578761.962669792,Iteq Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7081,TW0006214000,284758.209327768,Systex Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7082,TW0006230006,104270.68330338,Chaun-Choung Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7083,TW0006239007,1523955.584221092,Powertech Technology Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7084,TW0006257009,468986.109662796,Sigurd Microelectronics Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7085,TW0006269004,903318.9945658561,Flexium Interconnect Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7086,TW0006271000,642496.081068468,Tong Hsing Electronic Industri,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7087,TW0006274004,879290.7060039961,Taiwan Union Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7088,TW0006277007,89501.37103921201,Aten International Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7089,TW0006278005,667778.738252736,Taiwan Surface Mounting Techno,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7090,TW0006282007,107206.15386043201,Acbel Polytech Inc,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7091,TW0006285000,593692.462335192,Wistron Neweb Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7092,TW0006409006,1052434.9059991802,Voltronic Power Technology Cor,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7093,TW0006412000,136728.24634761602,Chicony Power Technology Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7094,TW0006414006,324062.10391407605,Ennoconn Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7095,TW0006446008,425894.31114753603,Pharmaessentia Corp,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7096,TW0006462005,347323.719067512,Egis Technology Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7097,TW0006488000,1123478.2530921842,Globalwafers Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7098,TW0006504004,64250.74468467601,Nan Liu Enterprise Co Ltd,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7099,TW0006505001,1311476.4920624401,Formosa Petrochemical Corp,Equity,Energy,TRUE,TRUE,Oil&Gas,Power,FALSE,Included in analysis
UNPRI,European Portfolio,7100,TW0006510001,515678.79339147604,Chunghwa Precision Test Tech C,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7101,TW0006548001,57492.239611224,Chang Wah Technology Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7102,TW0006561004,51401.215699284,Chief Telecom Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7103,TW0006605009,66841.10888268001,Depo Auto Parts Ind Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7104,TW0006669005,360307.57088726404,Wiwynn Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7105,TW0006670003,341499.27431914804,Fusheng Precision Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7106,TW0006803000,62782.492779864006,Ecove Environment Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7107,TW0008016007,229218.81707762403,Sitronix Technology Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7108,TW0008044009,240197.12565512402,Pchome Online Inc,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7109,TW0008046004,121161.26309786401,Nan Ya Printed Circuit Board C,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7110,TW0008069006,663372.949285728,E Ink Holdings Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7111,TW0008076001,96803.36696553601,Firich Enterprises Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7112,TW0008086000,332103.90868195205,Advanced Wireless Semiconducto,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7113,TW0008112004,132834.95065632,Supreme Electronics Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7114,TW0008131004,67228.57859718,Formosa Advanced Technologies,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7115,TW0008150004,234394.37921077202,Chipmos Technologies Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7116,TW0008163007,99978.55211929201,Darfon Electronics Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7117,TW0008299009,431868.57751884003,Phison Electronics Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7118,TW0008341009,429565.45753585204,Sunny Friend Environmental Tec,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7119,TW0008349002,41220.578107368005,Qst International Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7120,TW0008415001,365413.905098088,Brighton-Best International Taiwan Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7121,TW0008422007,301996.995239016,Cleanaway Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7122,TW0008436007,607859.3883498841,Tci Co Ltd,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7123,TW0008454000,154870.09500679202,Momo.Com Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7125,TW0008464009,360574.15005084005,Nien Made Enterprise Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7126,TW0008926007,122751.43880617201,Taiwan Cogeneration Corp,Equity,Industrials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,7127,TW0008942004,107615.32187894401,Xxentria Technology Materials,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7128,TW0009904003,2318464.8169347723,Pou Chen Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,7129,TW0009907006,290856.466007712,Ton Yi Industrial Corp,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7130,TW0009910000,564266.462337204,Feng Tay Enterprise Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7131,TW0009914002,993826.753610196,Merida Industry Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7132,TW0009917005,758758.6937224801,Taiwan Secom Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7133,TW0009921007,582967.300637832,Giant Manufacturing Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7134,TW0009925008,120762.42760507201,Taiwan Shin Kong Security Co L,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,7135,TW0009930008,44322.402328512006,Chc Resources Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
